,state,Year,cost_per_pack,sales_per_capita,tax_dollar,tax_percent,tax_revenue,tax_state,index,price_cpi
1533,New Jersey,2003,5.47,48.1,2.44,44.6,612090375.0,1.5,183.95833333333334,6.4822287655719135
1534,New Jersey,2004,5.617,43.0,2.79,49.7,760798400.0,2.05,188.88333333333333,6.482869496161652
1535,New Jersey,2005,5.615,37.5,2.79,49.7,780657000.0,2.4,195.29166666666666,6.267906976744186
1536,New Jersey,2006,5.989,37.7,2.965,49.5,788651400.0,2.4,201.59166666666667,6.476468107974039
1537,New Jersey,2007,6.094,34.2,2.965,48.7,766473718.0,2.575,207.34241666666665,6.407236981981095
1538,New Jersey,2008,6.222,34.2,2.965,47.7,764747319.0,2.575,215.3025,6.299954714877904
1539,New Jersey,2009,7.147,32.6,3.71,51.9,728052925.0,2.575,214.537,7.262364999976693
1540,New Jersey,2010,7.293,31.1,3.71,50.9,732240000.0,2.7,218.05550000000002,7.291143768444272
1541,New Jersey,2011,7.372,32.5,3.71,50.3,771157800.0,2.7,224.93916666666667,7.144580571784223
1542,New Jersey,2012,7.322,31.6,3.71,50.7,753264900.0,2.7,229.59391666666667,6.952257373253574
1543,New Jersey,2013,7.37,30.6,3.71,50.3,733079700.0,2.7,232.95708333333334,6.896806815275346
1544,New Jersey,2014,7.428,29.3,3.71,49.9,704600100.0,2.7,236.73616666666666,6.840120894075472
1545,New Jersey,2015,7.38,28.3,3.71,50.3,683842500.0,2.7,237.01700000000002,6.78786753692773
1546,New Jersey,2016,7.51,28.1,3.71,49.4,679403700.0,2.7,240.00716666666665,6.821379639357992
1547,New Jersey,2017,7.579,27.3,3.71,49.0,660069000.0,2.7,245.11958333333334,6.740473272399355
1548,New Jersey,2018,7.666,25.8,3.71,48.4,628149600.0,2.7,251.10683333333336,6.655286826788863
1549,New Jersey,2019,8.061,24.1,3.71,46.0,579978900.0,2.7,255.65741666666668,6.873643733524909
1550,New Mexico,1970,0.417,90.0,0.2,48.0,10731000.0,0.12,38.824999999999996,2.3414294913071476
1551,New Mexico,1971,0.421,92.6,0.2,47.5,11258000.0,0.12,40.49166666666667,2.2665898332990326
1552,New Mexico,1972,0.418,99.3,0.2,47.8,12233000.0,0.12,41.81666666666667,2.1791311279394177
1553,New Mexico,1973,0.437,98.9,0.2,45.8,12574000.0,0.12,44.4,2.1456306306306305
1554,New Mexico,1974,0.463,100.3,0.2,43.2,13252000.0,0.12,49.30833333333334,2.0469967889133005
1555,New Mexico,1975,0.495,103.1,0.2,40.4,13876000.0,0.12,53.81666666666666,2.0051409104986067
1556,New Mexico,1976,0.516,102.4,0.2,38.8,14101000.0,0.12,56.90833333333333,1.9766525113486602
1557,New Mexico,1977,0.56,102.4,0.2,35.7,14347000.0,0.12,60.60833333333333,2.014244465832532
1558,New Mexico,1978,0.576,103.1,0.2,34.7,14717000.0,0.12,65.23333333333333,1.924905467552376
1559,New Mexico,1979,0.626,101.0,0.2,32.0,14688000.0,0.12,72.575,1.8803720289355839
1560,New Mexico,1980,0.63,102.7,0.2,31.7,15288000.0,0.12,82.40833333333333,1.6665790272019416
1561,New Mexico,1981,0.694,103.0,0.2,28.8,16073000.0,0.12,90.925,1.663920813857575
1562,New Mexico,1982,0.796,97.5,0.2,25.1,15542000.0,0.12,96.5,1.798217616580311
1563,New Mexico,1983,0.902,96.3,0.28,31.0,15700000.0,0.12,99.60000000000001,1.9742570281124496
1564,New Mexico,1984,0.955,88.9,0.28,28.7,15118000.0,0.12,103.88333333333333,2.0040750842291035
1565,New Mexico,1985,1.012,88.0,0.28,27.7,15319000.0,0.12,107.56666666666666,2.0509699411217848
1566,New Mexico,1986,1.102,88.2,0.31,28.1,15317000.0,0.12,109.60833333333333,2.1917676575686156
1567,New Mexico,1987,1.137,82.3,0.31,27.2,18219078.0,0.15,113.625,2.1814389438943893
1568,New Mexico,1988,1.272,77.7,0.31,24.4,17793231.0,0.15,118.25833333333333,2.3448326404058912
1569,New Mexico,1989,1.336,74.4,0.31,23.2,17172461.0,0.15,123.96666666666665,2.34940575423501
1570,New Mexico,1990,1.469,70.8,0.31,21.1,16304007.0,0.15,130.65833333333333,2.4509879456598
1571,New Mexico,1991,1.654,69.9,0.35,21.2,16083848.0,0.15,136.19166666666666,2.6475335005812886
1572,New Mexico,1992,1.722,71.4,0.35,20.3,16441366.0,0.15,140.31666666666666,2.6753486162252047
1573,New Mexico,1993,1.584,69.0,0.45,28.4,15878331.0,0.15,144.45833333333334,2.390391693106432
1574,New Mexico,1994,1.635,68.2,0.45,27.5,22387048.0,0.15,148.225,2.4046550851745656
1575,New Mexico,1995,1.708,67.0,0.45,26.3,22995749.0,0.21,152.38333333333333,2.4434693207918627
1576,New Mexico,1996,1.76,65.7,0.45,25.6,23190321.0,0.21,156.85,2.44615875039847
1577,New Mexico,1997,1.838,61.8,0.45,24.5,22336717.0,0.21,160.51666666666668,2.4962143079638666
1578,New Mexico,1998,2.018,62.6,0.45,22.3,22610771.0,0.21,163.00833333333333,2.6987822708450486
1579,New Mexico,1999,2.798,59.7,0.45,16.1,21688579.0,0.21,166.57500000000002,3.661797988893891
1580,New Mexico,2000,2.916,53.8,0.55,18.9,21007059.0,0.21,172.20000000000002,3.6915679442508704
1581,New Mexico,2001,3.203,53.7,0.55,17.2,20521817.0,0.21,177.0666666666667,3.943452560240963
1582,New Mexico,2002,3.345,52.2,0.6,17.9,20050649.0,0.21,179.875,4.053981931897151
1583,New Mexico,2003,3.787,53.5,1.3,34.3,20558788.0,0.21,183.95833333333334,4.487787995469989
1584,New Mexico,2004,3.883,35.4,1.3,33.5,60993796.0,0.91,188.88333333333333,4.481570634430424
1585,New Mexico,2005,3.81,35.5,1.3,34.1,61480221.0,0.91,195.29166666666666,4.253023255813954
1586,New Mexico,2006,3.823,35.4,1.3,34.0,62035734.0,0.91,201.59166666666667,4.13416890579141
1587,New Mexico,2007,4.057,34.6,1.3,32.0,61629067.0,0.91,207.34241666666665,4.26553338298282
1588,New Mexico,2008,4.197,34.0,1.3,31.0,61027102.0,0.91,215.3025,4.249583725223813
1589,New Mexico,2009,5.102,32.7,1.92,37.6,58893015.0,0.91,214.537,5.184355146198557
1590,New Mexico,2010,5.925,30.3,2.67,45.1,55792327.0,0.91,218.05550000000002,5.923491955029797
1591,New Mexico,2011,6.06,27.3,2.67,44.1,93300922.0,1.66,224.93916666666667,5.873054566605044
1592,New Mexico,2012,6.173,26.7,2.67,43.3,92328577.0,1.66,229.59391666666667,5.861278990042927
1593,New Mexico,2013,6.168,26.4,2.67,43.3,91475753.0,1.66,232.95708333333334,5.771981606054048
1594,New Mexico,2014,6.337,24.6,2.67,42.1,85261335.0,1.66,236.73616666666666,5.835466627053886
1595,New Mexico,2015,6.432,25.8,2.67,41.5,89405940.0,1.66,237.01700000000002,5.915930080964656
1596,New Mexico,2016,6.518,24.6,2.67,41.0,85115670.0,1.66,240.00716666666665,5.920339878739733
1597,New Mexico,2017,6.53,24.0,2.67,40.9,83074493.0,1.66,245.11958333333334,5.807532717874099
1598,New Mexico,2018,6.641,23.6,2.67,40.2,81709972.0,1.66,251.10683333333336,5.765426534921059
1599,New Mexico,2019,7.171,22.6,3.01,42.0,78666356.0,1.66,255.65741666666668,6.114737527987486
1600,New York,1970,0.417,119.0,0.2,48.0,261698000.0,0.12,38.824999999999996,2.3414294913071476
1601,New York,1971,0.427,123.3,0.2,46.8,270069000.0,0.12,40.49166666666667,2.298892776291418
1602,New York,1972,0.458,119.9,0.23,50.2,293877000.0,0.15,41.81666666666667,2.387660422479075
1603,New York,1973,0.474,118.7,0.23,48.5,327192000.0,0.15,44.4,2.327297297297297
1604,New York,1974,0.515,121.6,0.23,44.7,333255000.0,0.15,49.30833333333334,2.276897076221058
1605,New York,1975,0.542,123.9,0.23,42.4,336549000.0,0.15,53.81666666666666,2.1955280272530198
1606,New York,1976,0.538,124.6,0.23,42.8,338668000.0,0.15,56.90833333333333,2.0609283936154634
1607,New York,1977,0.595,125.5,0.23,38.7,340307000.0,0.15,60.60833333333333,2.1401347449470647
1608,New York,1978,0.611,126.4,0.23,37.6,339839000.0,0.15,65.23333333333333,2.0418702095043435
1609,New York,1979,0.644,124.4,0.23,35.7,330650000.0,0.15,72.575,1.9344402342404408
1610,New York,1980,0.659,127.6,0.23,34.9,337733000.0,0.15,82.40833333333333,1.743294569723936
1611,New York,1981,0.725,130.1,0.23,31.7,342554000.0,0.15,90.925,1.7382458069837778
1612,New York,1982,0.831,128.5,0.23,27.7,339178000.0,0.15,96.5,1.8772849740932642
1613,New York,1983,1.008,124.6,0.37,36.7,362161000.0,0.21,99.60000000000001,2.2062650602409635
1614,New York,1984,1.062,119.3,0.37,34.8,446661000.0,0.21,103.88333333333333,2.228615433980427
1615,New York,1985,1.112,115.9,0.37,33.3,437593000.0,0.21,107.56666666666666,2.2536349550666253
1616,New York,1986,1.17,114.0,0.37,31.6,427738000.0,0.21,109.60833333333333,2.327012848779746
1617,New York,1987,1.259,108.9,0.37,29.4,411610000.0,0.21,113.625,2.4155071507150714
1618,New York,1988,1.367,106.2,0.37,27.1,403093000.0,0.21,118.25833333333333,2.5199577196814884
1619,New York,1989,1.674,100.1,0.49,29.2,417597000.0,0.33,123.96666666666665,2.9437913417585375
1620,New York,1990,1.804,93.7,0.55,30.5,562760969.0,0.33,130.65833333333333,3.0099266534855538
1621,New York,1991,1.985,86.4,0.59,29.7,611041549.0,0.39,136.19166666666666,3.1773603377592856
1622,New York,1992,2.038,82.4,0.59,28.9,582518658.0,0.39,140.31666666666666,3.1662952844755905
1623,New York,1993,2.077,78.2,0.8,38.5,561867763.0,0.39,144.45833333333334,3.134370925872512
1624,New York,1994,2.121,71.6,0.8,37.7,729191177.0,0.56,148.225,3.1194332939787484
1625,New York,1995,2.142,70.5,0.8,37.3,719824998.0,0.56,152.38333333333333,3.0643508695176638
1626,New York,1996,2.225,65.9,0.8,36.0,674204524.0,0.56,156.85,3.092445011157157
1627,New York,1997,2.293,64.5,0.8,34.9,658497602.0,0.56,160.51666666666668,3.114156370055031
1628,New York,1998,2.536,64.9,0.8,31.5,662623540.0,0.56,163.00833333333333,3.391532130259189
1629,New York,1999,3.268,62.9,0.8,24.5,642200452.0,0.56,166.57500000000002,4.276896292961128
1630,New York,2000,3.985,57.8,1.45,36.4,738115241.0,1.11,172.20000000000002,5.044889663182345
1631,New York,2001,4.313,48.0,1.45,33.6,1014362644.0,1.11,177.0666666666667,5.310056475903614
1632,New York,2002,5.684,46.5,1.89,33.3,1066093134.0,1.5,179.875,6.888739402362752
1633,New York,2003,5.54,35.3,1.89,34.1,1015809692.0,1.5,183.95833333333334,6.565182332955833
1634,New York,2004,5.485,33.7,1.89,34.5,977115124.0,1.5,188.88333333333333,6.330521485926057
1635,New York,2005,5.457,32.4,1.89,34.6,939725433.0,1.5,195.29166666666666,6.0915348837209295
1636,New York,2006,5.444,32.4,1.89,34.7,941501119.0,1.5,201.59166666666667,5.8871084287544955
1637,New York,2007,5.472,32.3,1.89,34.5,936456574.0,1.5,207.34241666666665,5.753265632655161
1638,New York,2008,6.733,31.5,3.14,46.6,959566346.0,2.75,215.3025,6.81735697448938
1639,New York,2009,7.613,24.8,3.76,49.4,1330335699.0,2.75,214.537,7.7358870497862835
1640,New York,2010,9.653,24.1,5.36,55.5,1299942364.0,2.75,218.05550000000002,9.650543095679769
1641,New York,2011,9.849,18.3,5.36,54.4,1543947044.0,4.35,224.93916666666667,9.54516739711107
1642,New York,2012,9.967,18.0,5.36,53.8,1531170092.0,4.35,229.59391666666667,9.463691510409502
1643,New York,2013,10.03,16.6,5.36,53.4,1425269207.0,4.35,232.95708333333334,9.386020672620313
1644,New York,2014,10.066,15.4,5.36,53.2,1326507365.0,4.35,236.73616666666666,9.269339919192745
1645,New York,2015,10.155,14.6,5.36,52.8,1257371747.0,4.35,237.01700000000002,9.340216102642424
1646,New York,2016,10.226,14.0,5.36,52.4,1208849771.0,4.35,240.00716666666665,9.288339306534597
1647,New York,2017,10.376,13.3,5.36,51.7,1141061696.0,4.35,245.11958333333334,9.228018297191676
1648,New York,2018,10.346,12.5,5.36,51.8,1079839812.0,4.35,251.10683333333336,8.981945931379803
1649,New York,2019,10.533,11.7,5.36,50.9,995653069.0,4.35,255.65741666666668,8.981527036995145
1650,North Carolina,1970,0.294,172.4,0.1,34.0,13459000.0,0.02,38.824999999999996,1.6507920154539601
1651,North Carolina,1971,0.287,187.6,0.1,34.8,19098000.0,0.02,40.49166666666667,1.5451574398024284
1652,North Carolina,1972,0.289,214.1,0.1,34.6,22040000.0,0.02,41.81666666666667,1.5066241530490232
1653,North Carolina,1973,0.301,226.5,0.1,33.2,23623000.0,0.02,44.4,1.477882882882883
1654,North Carolina,1974,0.329,227.3,0.1,30.4,23973000.0,0.02,49.30833333333334,1.4545614331586953
1655,North Carolina,1975,0.358,226.0,0.1,27.9,24238000.0,0.02,53.81666666666666,1.4501827191080832
1656,North Carolina,1976,0.366,230.2,0.1,27.3,25092000.0,0.02,56.90833333333333,1.40204422316591
1657,North Carolina,1977,0.418,217.0,0.1,23.9,23730000.0,0.02,60.60833333333333,1.5034896191392824
1658,North Carolina,1978,0.437,205.5,0.1,22.9,22708000.0,0.02,65.23333333333333,1.460388349514563
1659,North Carolina,1979,0.473,197.3,0.1,21.2,22004000.0,0.02,72.575,1.4207922838442988
1660,North Carolina,1980,0.5,187.8,0.1,20.0,21060000.0,0.02,82.40833333333333,1.3226817676205886
1661,North Carolina,1981,0.555,179.3,0.1,18.0,21069000.0,0.02,90.925,1.330657135001375
1662,North Carolina,1982,0.66,179.0,0.1,15.2,21308000.0,0.02,96.5,1.4909844559585492
1663,North Carolina,1983,0.75,169.7,0.18,24.0,20429000.0,0.02,99.60000000000001,1.6415662650602407
1664,North Carolina,1984,0.789,160.6,0.18,22.8,19661000.0,0.02,103.88333333333333,1.6557227659233116
1665,North Carolina,1985,0.837,156.3,0.18,21.5,19426000.0,0.02,107.56666666666666,1.6963061667183141
1666,North Carolina,1986,0.906,154.4,0.18,19.9,19313000.0,0.02,109.60833333333333,1.8019432829012392
1667,North Carolina,1987,0.96,150.5,0.18,18.8,18972000.0,0.02,113.625,1.8418481848184818
1668,North Carolina,1988,1.076,146.0,0.18,16.7,18974000.0,0.02,118.25833333333333,1.9835219505320276
1669,North Carolina,1989,1.164,139.3,0.18,15.5,18328000.0,0.02,123.96666666666665,2.046937348749664
1670,North Carolina,1990,1.266,133.7,0.18,14.2,17856000.0,0.02,130.65833333333333,2.11228777345494
1671,North Carolina,1991,1.45,132.7,0.25,17.2,17760000.0,0.02,136.19166666666666,2.3209936976075385
1672,North Carolina,1992,1.535,128.8,0.25,16.3,39908931.0,0.02,140.31666666666666,2.3848200498871597
1673,North Carolina,1993,1.359,129.7,0.29,21.3,43394879.0,0.05,144.45833333333334,2.05084741851745
1674,North Carolina,1994,1.423,112.7,0.29,20.4,38183312.0,0.05,148.225,2.092858829482206
1675,North Carolina,1995,1.456,124.9,0.29,19.9,44172244.0,0.05,152.38333333333333,2.0829574537897844
1676,North Carolina,1996,1.52,129.7,0.29,19.1,46226043.0,0.05,156.85,2.112591648071406
1677,North Carolina,1997,1.676,125.6,0.29,17.3,45844901.0,0.05,160.51666666666668,2.2761997715709685
1678,North Carolina,1998,1.868,126.0,0.29,15.5,46123730.0,0.05,163.00833333333333,2.498179029701958
1679,North Carolina,1999,2.573,113.1,0.29,11.3,41991034.0,0.05,166.57500000000002,3.36733603481915
1680,North Carolina,2000,2.767,109.0,0.39,14.1,42378037.0,0.05,172.20000000000002,3.5029384436701503
1681,North Carolina,2001,2.912,100.1,0.39,13.4,40309132.0,0.05,177.0666666666667,3.585180722891566
1682,North Carolina,2002,3.072,98.5,0.44,14.3,40328354.0,0.05,179.875,3.7231188325225855
1683,North Carolina,2003,3.112,97.7,0.44,14.1,40313704.0,0.05,183.95833333333334,3.6878785956964895
1684,North Carolina,2004,3.034,95.6,0.44,14.5,40192892.0,0.05,188.88333333333333,3.501695932233301
1685,North Carolina,2005,3.29,93.8,0.69,21.0,40052354.0,0.05,195.29166666666666,3.6725581395348836
1686,North Carolina,2006,3.289,89.6,0.69,21.0,169270439.0,0.3,201.59166666666667,3.556704559546939
1687,North Carolina,2007,3.447,78.3,0.69,20.0,239667652.0,0.35,207.34241666666665,3.6241788442548137
1688,North Carolina,2008,3.465,73.7,0.69,19.9,233795276.0,0.35,215.3025,3.5084125822970003
1689,North Carolina,2009,4.505,69.6,1.46,32.4,224747751.0,0.35,214.537,4.577718528738632
1690,North Carolina,2010,4.591,61.5,1.46,31.8,249604191.0,0.45,218.05550000000002,4.589831487855156
1691,North Carolina,2011,4.612,60.9,1.46,31.7,261362556.0,0.45,224.93916666666667,4.469724036498757
1692,North Carolina,2012,4.578,60.7,1.46,31.9,263600000.0,0.45,229.59391666666667,4.346822487674797
1693,North Carolina,2013,4.627,57.5,1.46,31.6,252227647.0,0.45,232.95708333333334,4.329921999223748
1694,North Carolina,2014,4.758,56.7,1.46,30.7,251193060.0,0.45,236.73616666666666,4.381434466075808
1695,North Carolina,2015,4.741,54.1,1.46,30.8,242185688.0,0.45,237.01700000000002,4.3606070450642775
1696,North Carolina,2016,4.9,54.4,1.46,29.8,245725427.0,0.45,240.00716666666665,4.450700430473257
1697,North Carolina,2017,4.975,54.5,1.46,29.3,249011980.0,0.45,245.11958333333334,4.424575079850481
1698,North Carolina,2018,5.173,53.2,1.46,28.2,245944066.0,0.45,251.10683333333336,4.490972965689902
1699,North Carolina,2019,5.363,51.6,1.46,27.2,241091949.0,0.45,255.65741666666668,4.573049416064271
1700,North Dakota,1970,0.389,93.8,0.19,48.8,6261213.0,0.11,38.824999999999996,2.1842112041210564
1701,North Dakota,1971,0.389,98.5,0.19,48.8,6695694.0,0.11,40.49166666666667,2.094307470672978
1702,North Dakota,1972,0.394,103.8,0.19,48.2,7139673.0,0.11,41.81666666666667,2.0540135512156237
1703,North Dakota,1973,0.399,108.7,0.19,47.6,7599262.0,0.11,44.4,1.9590540540540542
1704,North Dakota,1974,0.426,110.5,0.19,44.6,7779886.0,0.11,49.30833333333334,1.8834138921750887
1705,North Dakota,1975,0.459,117.9,0.19,41.4,8260851.0,0.11,53.81666666666666,1.8593124806441625
1706,North Dakota,1976,0.474,125.4,0.19,40.1,8760004.0,0.11,56.90833333333333,1.8157621906574901
1707,North Dakota,1977,0.532,122.2,0.19,35.7,8641141.0,0.11,60.60833333333333,1.913532242540905
1708,North Dakota,1978,0.55,121.9,0.19,34.5,8756406.0,0.11,65.23333333333333,1.8380173735309149
1709,North Dakota,1979,0.596,121.3,0.2,33.6,8705686.0,0.11,72.575,1.7902583534274885
1710,North Dakota,1980,0.62,123.7,0.2,32.3,9686868.0,0.12,82.40833333333333,1.64012539184953
1711,North Dakota,1981,0.678,125.7,0.2,29.5,9847648.0,0.12,90.925,1.6255595270827607
1712,North Dakota,1982,0.779,126.8,0.2,25.7,10008539.0,0.12,96.5,1.7598134715025908
1713,North Dakota,1983,0.944,119.6,0.34,36.0,10593220.0,0.18,99.60000000000001,2.066184738955823
1714,North Dakota,1984,1.006,109.4,0.34,33.8,13531577.0,0.18,103.88333333333333,2.1110989892507623
1715,North Dakota,1985,1.042,103.2,0.34,32.6,12858557.0,0.18,107.56666666666666,2.111769445305237
1716,North Dakota,1986,1.103,99.8,0.34,30.8,12309345.0,0.18,109.60833333333333,2.193756557439367
1717,North Dakota,1987,1.233,92.3,0.43,35.0,11627423.0,0.18,113.625,2.365623762376238
1718,North Dakota,1988,1.359,87.1,0.43,31.6,17049701.0,0.27,118.25833333333333,2.505210344584596
1719,North Dakota,1989,1.443,84.1,0.46,31.9,15624052.0,0.27,123.96666666666665,2.537569239042754
1720,North Dakota,1990,1.598,77.1,0.46,28.8,16111103.0,0.27,130.65833333333333,2.6662210600165825
1721,North Dakota,1991,1.683,85.2,0.49,29.1,16259289.0,0.3,136.19166666666666,2.6939533745334394
1722,North Dakota,1992,1.776,74.4,0.49,27.6,13509061.0,0.3,140.31666666666666,2.759244565862929
1723,North Dakota,1993,1.801,83.0,0.68,37.8,15301088.0,0.29,144.45833333333334,2.7178632823766944
1724,North Dakota,1994,1.795,81.0,0.68,37.9,21799053.0,0.29,148.225,2.6399730139989876
1725,North Dakota,1995,1.827,80.6,0.68,37.2,22544218.0,0.44,152.38333333333333,2.6137110357650664
1726,North Dakota,1996,1.941,80.8,0.68,35.0,22692162.0,0.44,156.85,2.697723940070131
1727,North Dakota,1997,2.052,77.5,0.68,33.1,21960613.0,0.44,160.51666666666668,2.7868507943100407
1728,North Dakota,1998,2.236,79.1,0.68,30.4,22408447.0,0.44,163.00833333333333,2.9903256479730076
1729,North Dakota,1999,2.975,74.7,0.68,22.9,21059175.0,0.44,166.57500000000002,3.893441392766021
1730,North Dakota,2000,3.069,72.5,0.78,25.4,21132140.0,0.44,172.20000000000002,3.885261324041811
1731,North Dakota,2001,3.383,70.1,0.78,23.1,19799840.0,0.44,177.0666666666667,4.165064006024096
1732,North Dakota,2002,3.604,68.5,0.83,23.0,19117534.0,0.44,179.875,4.367877692842252
1733,North Dakota,2003,3.533,65.7,0.83,23.5,18345620.0,0.44,183.95833333333334,4.186785050962627
1734,North Dakota,2004,3.399,65.7,0.83,24.4,18450952.0,0.44,188.88333333333333,3.9229612635665756
1735,North Dakota,2005,3.35,66.0,0.83,24.8,18464975.0,0.44,195.29166666666666,3.73953488372093
1736,North Dakota,2006,3.365,73.7,0.83,24.7,20638627.0,0.44,201.59166666666667,3.6388904964656277
1737,North Dakota,2007,3.54,75.9,0.83,23.4,21228308.0,0.44,207.34241666666665,3.7219591263887555
1738,North Dakota,2008,3.536,74.0,0.83,23.5,20870634.0,0.44,215.3025,3.580302133045366
1739,North Dakota,2009,4.193,72.9,1.45,34.6,20583345.0,0.44,214.537,4.26068230654852
1740,North Dakota,2010,4.409,69.3,1.45,32.9,19736955.0,0.44,218.05550000000002,4.407877810924282
1741,North Dakota,2011,4.506,69.0,1.45,32.2,20433411.0,0.44,224.93916666666667,4.366994039129098
1742,North Dakota,2012,4.445,74.5,1.45,32.6,22420469.0,0.44,229.59391666666667,4.22053865393501
1743,North Dakota,2013,4.552,72.5,1.45,31.9,22359059.0,0.44,232.95708333333334,4.259737397982819
1744,North Dakota,2014,4.733,75.8,1.45,30.6,24123029.0,0.44,236.73616666666666,4.358413057573937
1745,North Dakota,2015,4.709,75.8,1.45,30.8,24665664.0,0.44,237.01700000000002,4.331174557099279
1746,North Dakota,2016,4.806,70.2,1.45,30.2,23385135.0,0.44,240.00716666666665,4.365319646704995
1747,North Dakota,2017,4.966,65.2,1.45,29.2,21731736.0,0.44,245.11958333333334,4.416570823424621
1748,North Dakota,2018,5.235,62.8,1.45,27.7,20885069.0,0.44,251.10683333333336,4.544798661393125
1749,North Dakota,2019,5.429,59.9,1.45,26.7,20034034.0,0.44,255.65741666666668,4.629327853778282
1750,Ohio,1970,0.381,121.6,0.18,47.2,127544000.0,0.1,38.824999999999996,2.1392916934964585
1751,Ohio,1971,0.384,124.6,0.18,46.9,133146000.0,0.1,40.49166666666667,2.067388351512657
1752,Ohio,1972,0.42,124.4,0.23,54.8,172266000.0,0.15,41.81666666666667,2.1895575926664006
1753,Ohio,1973,0.429,120.5,0.23,53.6,194891000.0,0.15,44.4,2.106351351351351
1754,Ohio,1974,0.46,122.1,0.23,50.0,196578000.0,0.15,49.30833333333334,2.033733310799392
1755,Ohio,1975,0.485,122.5,0.23,47.4,197352000.0,0.15,53.81666666666666,1.9646330133168166
1756,Ohio,1976,0.498,124.6,0.23,46.2,201135000.0,0.15,56.90833333333333,1.90769951676673
